id,address,number,postal_code,municipality,province,unique_address,points_coordinates,lat,lng
8787.0,rue françois dorzée,2,7300,boussu,hainaut,"rue françois dorzée,2,7300,boussu,hainaut","(3.7970167, 50.43371810000001)",50.43371810000001,3.7970167
8789.0,grand route crisnée,71,4367,crisnée,liège,"grand route crisnée,71,4367,crisnée,liège","(5.400911, 50.7074536)",50.7074536,5.400911
8790.0,avenue du parc,28,4650,chaineux,liège,"avenue du parc,28,4650,chaineux,liège","(5.835982599999999, 50.6255298)",50.6255298,5.835982599999999
8792.0,rozendreef,190,9300,aalst,oost-vlaanderen,"rozendreef,190,9300,aalst,oost-vlaanderen","(4.0631984, 50.95170050000001)",50.95170050000001,4.0631984
8793.0,rue reine astrid,7,6220,fleurus,hainaut,"rue reine astrid,7,6220,fleurus,hainaut","(4.27288, 50.4668783)",50.4668783,4.27288
8794.0,noordzeestraat,2,8380,zeebrugge,west-vlaanderen,"noordzeestraat,2,8380,zeebrugge,west-vlaanderen","(3.2029996, 51.3268396)",51.3268396,3.2029996
8796.0,lenniksebaan,1479,1602,vlezenbeek,vlaams-brabant,"lenniksebaan,1479,1602,vlezenbeek,vlaams-brabant","(4.2121669, 50.8158567)",50.8158567,4.2121669
8797.0,industrieweg,118,9032,wondelgem,oost-vlaanderen,"industrieweg,118,9032,wondelgem,oost-vlaanderen","(3.6894771, 51.0911267)",51.0911267,3.6894771
8798.0,europark-noord,22,9100,sint-niklaas,oost-vlaanderen,"europark-noord,22,9100,sint-niklaas,oost-vlaanderen","(4.170588599999999, 51.1674527)",51.1674527,4.170588599999999
8799.0,excelsiorlaan,37,9100,sint-niklaas,oost-vlaanderen,"excelsiorlaan,37,9100,sint-niklaas,oost-vlaanderen","(4.1705086, 51.1785314)",51.1785314,4.1705086
8801.0,bell telephonelaan,29,2260,westerlo,antwerpen,"bell telephonelaan,29,2260,westerlo,antwerpen","(4.94413, 51.12913229999999)",51.12913229999999,4.94413
8802.0,luxemburgstraat,3,1000,brussel,bruxelles-brussel,"luxemburgstraat,3,1000,brussel,bruxelles-brussel","(4.367048, 50.8402818)",50.8402818,4.367048
8803.0,dendermondesteenweg,333,9070,destelbergen,oost-vlaanderen,"dendermondesteenweg,333,9070,destelbergen,oost-vlaanderen","(3.7807481, 51.0553489)",51.0553489,3.7807481
8804.0,rue de la chapelle,8,6690,vielsalm,luxembourg,"rue de la chapelle,8,6690,vielsalm,luxembourg","(5.9121945, 50.2801455)",50.2801455,5.9121945
8805.0,kammenstraat,81,3150,haacht,vlaams-brabant,"kammenstraat,81,3150,haacht,vlaams-brabant","(4.642549, 50.9724301)",50.9724301,4.642549
8806.0,mosselgoren,13,2440,geel,antwerpen,"mosselgoren,13,2440,geel,antwerpen","(4.9395333, 51.1932586)",51.1932586,4.9395333
8807.0,leuvensesteenweg,582,2812,mechelen,antwerpen,"leuvensesteenweg,582,2812,mechelen,antwerpen","(4.5158908, 51.0017238)",51.0017238,4.5158908
8809.0,koningin astridplein,26,2018,antwerpen,antwerpen,"koningin astridplein,26,2018,antwerpen,antwerpen","(4.4218399, 51.2177456)",51.2177456,4.4218399
8811.0,helliniplein,1,3650,dilsen,limburg,"helliniplein,1,3650,dilsen,limburg","(5.7555118, 51.0684993)",51.0684993,5.7555118
8812.0,meerkensstraat,69,3650,lanklaar,limburg,"meerkensstraat,69,3650,lanklaar,limburg","(5.6995941, 51.0144416)",51.0144416,5.6995941
8813.0,regenboog,1,9090,melle,oost-vlaanderen,"regenboog,1,9090,melle,oost-vlaanderen","(3.810734899999999, 50.9977236)",50.9977236,3.810734899999999
8817.0,chaussée de charleroi,395,6041,gosselies,hainaut,"chaussée de charleroi,395,6041,gosselies,hainaut","(4.5470562, 50.4779974)",50.4779974,4.5470562
8818.0,rue antoine saint-exupéry,18,6041,gosselies,hainaut,"rue antoine saint-exupéry,18,6041,gosselies,hainaut","(4.4641382, 50.4701098)",50.4701098,4.4641382
8821.0,plateau de mageroux,27,6760,virton,luxembourg,"plateau de mageroux,27,6760,virton,luxembourg","(5.525867499999999, 49.5610425)",49.5610425,5.525867499999999
8822.0,chemin de la laiterie,14,4711,walhorn,liège,"chemin de la laiterie,14,4711,walhorn,liège","(6.049628999999999, 50.6782988)",50.6782988,6.049628999999999
8823.0,avenue arthur tagnon,2,6850,carlsbourg,luxembourg,"avenue arthur tagnon,2,6850,carlsbourg,luxembourg","(5.0800704, 49.8955665)",49.8955665,5.0800704
8824.0,speelpleinstraat,77,3920,lommel,limburg,"speelpleinstraat,77,3920,lommel,limburg","(5.302480300000001, 51.24611460000001)",51.24611460000001,5.302480300000001
8825.0,kapel ter bede,84,8500,kortrijk,west-vlaanderen,"kapel ter bede,84,8500,kortrijk,west-vlaanderen","(3.2993303, 50.8244558)",50.8244558,3.2993303
8826.0,leiedam,36,9800,deinze,oost-vlaanderen,"leiedam,36,9800,deinze,oost-vlaanderen","(3.5342459, 50.98299009999999)",50.98299009999999,3.5342459
8827.0,sint-martensplein,2,9420,aaigem,oost-vlaanderen,"sint-martensplein,2,9420,aaigem,oost-vlaanderen","(4.0409641, 50.9383026)",50.9383026,4.0409641
8828.0,industriestraat,38,8480,ichtegem,west-vlaanderen,"industriestraat,38,8480,ichtegem,west-vlaanderen","(3.0275553, 51.1002837)",51.1002837,3.0275553
8829.0,grote markt,12,9600,ronse,oost-vlaanderen,"grote markt,12,9600,ronse,oost-vlaanderen","(3.6011772, 50.7477793)",50.7477793,3.6011772
8830.0,leuzesesteenweg,241,9600,ronse,oost-vlaanderen,"leuzesesteenweg,241,9600,ronse,oost-vlaanderen","(3.589196499999999, 50.73496429999999)",50.73496429999999,3.589196499999999
8831.0,engelsenlaan,40,9600,ronse,oost-vlaanderen,"engelsenlaan,40,9600,ronse,oost-vlaanderen","(3.5892984, 50.74475229999999)",50.74475229999999,3.5892984
8832.0,quatrième avenue,1,4040,herstal,liège,"quatrième avenue,1,4040,herstal,liège","(5.624519299999999, 50.69977799999999)",50.69977799999999,5.624519299999999
8833.0,nijverheidsweg,84,3920,lommel,limburg,"nijverheidsweg,84,3920,lommel,limburg","(5.2871746, 51.1785369)",51.1785369,5.2871746
8834.0,rue de trève,61,1831,diegem,vlaams-brabant,"rue de trève,61,1831,diegem,vlaams-brabant","(4.3757476, 50.8435189)",50.8435189,4.3757476
8835.0,square toinon,2,1060,bruxelles,bruxelles-brussel,"square toinon,2,1060,bruxelles,bruxelles-brussel","(4.316866, 50.8038361)",50.8038361,4.316866
8836.0,rue de la source,18,1060,bruxelles,bruxelles-brussel,"rue de la source,18,1060,bruxelles,bruxelles-brussel","(4.350590299999999, 50.8318336)",50.8318336,4.350590299999999
8837.0,rue antoine dodion,10,4257,berloz,liège,"rue antoine dodion,10,4257,berloz,liège","(5.2113568, 50.6986983)",50.6986983,5.2113568
8838.0,rue de ecoles,7,4257,berloz,liège,"rue de ecoles,7,4257,berloz,liège","(5.2131482, 50.70022420000001)",50.70022420000001,5.2131482
8839.0,rue de leglise,4,4257,berloz,liège,"rue de leglise,4,4257,berloz,liège","(5.2142424, 50.710483)",50.710483,5.2142424
8842.0,place sergent dauginet,1,5080,emines,namur,"place sergent dauginet,1,5080,emines,namur","(4.8394479, 50.51280680000001)",50.51280680000001,4.8394479
8843.0,vilvoordsesteenweg,216,8660,de,west-vlaanderen,"vilvoordsesteenweg,216,8660,de,west-vlaanderen","(3.1457942, 51.0536024)",51.0536024,3.1457942
8845.0,rue de roucourt,87,7600,péruwelz,hainaut,"rue de roucourt,87,7600,péruwelz,hainaut","(3.5875956, 50.5119203)",50.5119203,3.5875956
8847.0,rue albert 1er,35,7600,péruwelz,hainaut,"rue albert 1er,35,7600,péruwelz,hainaut","(3.5909942, 50.5077881)",50.5077881,3.5909942
8848.0,rue des chaufours,7,7600,péruwelz,hainaut,"rue des chaufours,7,7600,péruwelz,hainaut","(3.5880823, 50.5075337)",50.5075337,3.5880823
8849.0,duinkerkestraat,56,8970,poperinge,west-vlaanderen,"duinkerkestraat,56,8970,poperinge,west-vlaanderen","(2.7192402, 50.8549858)",50.8549858,2.7192402
8850.0,avenue albert 1er,117,1420,braine-l alleud,brabant wallon,"avenue albert 1er,117,1420,braine-l alleud,brabant wallon","(4.3762091, 50.6841636)",50.6841636,4.3762091
8851.0,desmedtstraat,42,1930,zaventem,vlaams-brabant,"desmedtstraat,42,1930,zaventem,vlaams-brabant","(4.4642311, 50.8885906)",50.8885906,4.4642311
8852.0,knokuilstraat,35,8800,beveren,west-vlaanderen,"knokuilstraat,35,8800,beveren,west-vlaanderen","(3.1089802, 50.91732460000001)",50.91732460000001,3.1089802
8853.0,sint-rochusstraat,12,8800,beveren,west-vlaanderen,"sint-rochusstraat,12,8800,beveren,west-vlaanderen","(3.1533729, 50.93469349999999)",50.93469349999999,3.1533729
8854.0,quai saint-léonard,6,4000,liège,liège,"quai saint-léonard,6,4000,liège,liège","(5.5869968, 50.6472706)",50.6472706,5.5869968
8857.0,avenue des châteaux,109,7780,comines,hainaut,"avenue des châteaux,109,7780,comines,hainaut","(3.0073668, 50.7783264)",50.7783264,3.0073668
8859.0,avenue de l energie,16,4432,alleur,liège,"avenue de l energie,16,4432,alleur,liège","(5.529395699999999, 50.67511890000001)",50.67511890000001,5.529395699999999
8860.0,place du marché,1,6980,la,luxembourg,"place du marché,1,6980,la,luxembourg","(5.575279, 50.1812709)",50.1812709,5.575279
8861.0,rue du centre,17,6791,athus,luxembourg,"rue du centre,17,6791,athus,luxembourg","(5.8364995, 49.563218)",49.563218,5.8364995
8862.0,rue du tir de ronet,39,1060,bruxelles,bruxelles-brussel,"rue du tir de ronet,39,1060,bruxelles,bruxelles-brussel","(4.337638, 50.828676)",50.828676,4.337638
8864.0,van doornelaan,2,2440,geel,antwerpen,"van doornelaan,2,2440,geel,antwerpen","(4.9391074, 51.1263289)",51.1263289,4.9391074
8865.0,henri-victor wolvensstraat,3,8310,sint-kruis,west-vlaanderen,"henri-victor wolvensstraat,3,8310,sint-kruis,west-vlaanderen","(3.2512976, 51.21429699999999)",51.21429699999999,3.2512976
8867.0,rode beukendreef,29,8210,zedelgem,west-vlaanderen,"rode beukendreef,29,8210,zedelgem,west-vlaanderen","(3.2013167, 51.1560748)",51.1560748,3.2013167
8868.0,rue du roua,48,4140,sprimont,liège,"rue du roua,48,4140,sprimont,liège","(5.6800245, 50.5169447)",50.5169447,5.6800245
8869.0,rue provinciale,243,1301,bierges,brabant wallon,"rue provinciale,243,1301,bierges,brabant wallon","(4.5892962, 50.70570710000001)",50.70570710000001,4.5892962
8870.0,klotzerbahn,1,4700,eupen,liège,"klotzerbahn,1,4700,eupen,liège","(6.0334415, 50.6301709)",50.6301709,6.0334415
8871.0,rue de warisoulx,11,5080,warisoulx,namur,"rue de warisoulx,11,5080,warisoulx,namur","(4.8595647, 50.5340159)",50.5340159,4.8595647
8873.0,rue du tir,120,4800,verviers,liège,"rue du tir,120,4800,verviers,liège","(5.885987000000001, 50.597053)",50.597053,5.885987000000001
8874.0,rue du tir,120,4460,bierset,liège,"rue du tir,120,4460,bierset,liège","(5.450920000000001, 50.655)",50.655,5.450920000000001
8878.0,rue de vichaurue,21,6760,virton,luxembourg,"rue de vichaurue,21,6760,virton,luxembourg","(5.5327165, 49.5552242)",49.5552242,5.5327165
8879.0,arenbergstraat,7,9470,denderleeuw,oost-vlaanderen,"arenbergstraat,7,9470,denderleeuw,oost-vlaanderen","(4.3563592, 50.848112)",50.848112,4.3563592
8880.0,craenendam,5,9185,wachtebeke,oost-vlaanderen,"craenendam,5,9185,wachtebeke,oost-vlaanderen","(3.8812744, 51.1552123)",51.1552123,3.8812744
8881.0,avenue royale,50,7700,mouscron,hainaut,"avenue royale,50,7700,mouscron,hainaut","(3.2213761, 50.7465418)",50.7465418,3.2213761
8882.0,rue de courtrai,40,7740,pecq,hainaut,"rue de courtrai,40,7740,pecq,hainaut","(3.3385884, 50.68733870000001)",50.68733870000001,3.3385884
8883.0,havenlaan,88,9070,destelbergen,oost-vlaanderen,"havenlaan,88,9070,destelbergen,oost-vlaanderen","(3.8058037, 51.2092429)",51.2092429,3.8058037
8885.0,diestseweg,133,2440,geel,antwerpen,"diestseweg,133,2440,geel,antwerpen","(4.9936764, 51.1564357)",51.1564357,4.9936764
8887.0,nieuwstraat,39,2440,geel,antwerpen,"nieuwstraat,39,2440,geel,antwerpen","(4.9933445, 51.1629209)",51.1629209,4.9933445
8888.0,stationsplein,43,2440,geel,antwerpen,"stationsplein,43,2440,geel,antwerpen","(4.989211, 51.168826)",51.168826,4.989211
8889.0,fehrenbachstraat,26,2440,geel,antwerpen,"fehrenbachstraat,26,2440,geel,antwerpen","(4.9914586, 51.1569443)",51.1569443,4.9914586
8890.0,kasteelstraat,48,1600,sint-pieters-leeuw,vlaams-brabant,"kasteelstraat,48,1600,sint-pieters-leeuw,vlaams-brabant","(4.257141, 50.8009687)",50.8009687,4.257141
8891.0,rue aux piedroux,100,4032,chênée,liège,"rue aux piedroux,100,4032,chênée,liège","(5.632001, 50.6165596)",50.6165596,5.632001
8892.0,autoon de lalainstraat,3,2320,hoogstraten,antwerpen,"autoon de lalainstraat,3,2320,hoogstraten,antwerpen","(4.766836899999999, 51.4019148)",51.4019148,4.766836899999999
8893.0,waregemseweg,35,9790,wortegem-petegem,oost-vlaanderen,"waregemseweg,35,9790,wortegem-petegem,oost-vlaanderen","(3.5054927, 50.85446719999999)",50.85446719999999,3.5054927
8894.0,bremheidelaan,2,2300,turnhout,antwerpen,"bremheidelaan,2,2300,turnhout,antwerpen","(4.9193289, 51.2911614)",51.2911614,4.9193289
8895.0,werft,32,2440,geel,antwerpen,"werft,32,2440,geel,antwerpen","(4.985571999999999, 51.161455)",51.161455,4.985571999999999
8898.0,hertogstraat,61,8020,oostkamp,west-vlaanderen,"hertogstraat,61,8020,oostkamp,west-vlaanderen","(3.2266227, 51.1141275)",51.1141275,3.2266227
8899.0,avenue de waterloo,2,6000,charleroi,hainaut,"avenue de waterloo,2,6000,charleroi,hainaut","(4.446993099999999, 50.4146587)",50.4146587,4.446993099999999
8901.0,sint-truidensesteenweg,200,3300,tienen,vlaams-brabant,"sint-truidensesteenweg,200,3300,tienen,vlaams-brabant","(4.964806100000001, 50.7999577)",50.7999577,4.964806100000001
8902.0,rue de la libération,45,6927,tellin,luxembourg,"rue de la libération,45,6927,tellin,luxembourg","(5.2164154, 50.0816794)",50.0816794,5.2164154
8903.0,rue grande,33,6687,bertogne,luxembourg,"rue grande,33,6687,bertogne,luxembourg","(5.66665, 50.0833003)",50.0833003,5.66665
8904.0,rue du bosquet,28,1400,nivelles,brabant wallon,"rue du bosquet,28,1400,nivelles,brabant wallon","(4.363169099999999, 50.5825754)",50.5825754,4.363169099999999
8907.0,kwatrechtsteenweg,168,9230,wetteren,oost-vlaanderen,"kwatrechtsteenweg,168,9230,wetteren,oost-vlaanderen","(3.8319972, 50.9919142)",50.9919142,3.8319972
8910.0,dorpsplein,35,3470,kortenaken,vlaams-brabant,"dorpsplein,35,3470,kortenaken,vlaams-brabant","(5.0608368, 50.9085882)",50.9085882,5.0608368
8911.0,miskom-dorp,1,3470,kortenaken,vlaams-brabant,"miskom-dorp,1,3470,kortenaken,vlaams-brabant","(5.014171999999999, 50.8938202)",50.8938202,5.014171999999999
8912.0,kersbeek-dorp,2,3470,kortenaken,vlaams-brabant,"kersbeek-dorp,2,3470,kortenaken,vlaams-brabant","(4.9959859, 50.8857522)",50.8857522,4.9959859
8913.0,kerkplein,8,3470,kortenaken,vlaams-brabant,"kerkplein,8,3470,kortenaken,vlaams-brabant","(4.986125299999999, 50.8689104)",50.8689104,4.986125299999999
8914.0,nieuwstraat,31,3470,kortenaken,vlaams-brabant,"nieuwstraat,31,3470,kortenaken,vlaams-brabant","(4.9889868, 50.8770648)",50.8770648,4.9889868
8917.0,legeganckkaai,7,2260,westerlo,antwerpen,"legeganckkaai,7,2260,westerlo,antwerpen","(4.8941289, 51.1086092)",51.1086092,4.8941289
8918.0,raketstraat,66,1830,machelen,vlaams-brabant,"raketstraat,66,1830,machelen,vlaams-brabant","(4.4206383, 50.8786725)",50.8786725,4.4206383
8919.0,gemeenteplein,1,1560,hoeilaart,vlaams-brabant,"gemeenteplein,1,1560,hoeilaart,vlaams-brabant","(4.4735787, 50.7680403)",50.7680403,4.4735787
8920.0,neerlandweg,24,2610,wilrijk,antwerpen,"neerlandweg,24,2610,wilrijk,antwerpen","(4.3897251, 51.1581981)",51.1581981,4.3897251
8921.0,fotografielaan,42,2610,wilrijk,antwerpen,"fotografielaan,42,2610,wilrijk,antwerpen","(4.3650427, 51.1580998)",51.1580998,4.3650427
8924.0,warandeberg,8,1000,brussel,bruxelles-brussel,"warandeberg,8,1000,brussel,bruxelles-brussel","(4.3609765, 50.8457775)",50.8457775,4.3609765
8926.0,havenlaan,130,1000,brussel,bruxelles-brussel,"havenlaan,130,1000,brussel,bruxelles-brussel","(4.3537107, 50.8697127)",50.8697127,4.3537107
8927.0,everdongenlaan,19,2300,turnhout,bruxelles-brussel,"everdongenlaan,19,2300,turnhout,bruxelles-brussel","(4.9465579, 51.3005021)",51.3005021,4.9465579
8929.0,vital decosterstraat,42,1000,brussel,bruxelles-brussel,"vital decosterstraat,42,1000,brussel,bruxelles-brussel","(4.7052534, 50.8810963)",50.8810963,4.7052534
8930.0,koningsstraat,20,1000,brussel,bruxelles-brussel,"koningsstraat,20,1000,brussel,bruxelles-brussel","(4.3612019, 50.8448576)",50.8448576,4.3612019
8931.0,hazelaarstraat,1,8500,kortrijk,bruxelles-brussel,"hazelaarstraat,1,8500,kortrijk,bruxelles-brussel","(3.2645803, 50.8263742)",50.8263742,3.2645803
8934.0,montagne du parc,3,1000,brussel,bruxelles-brussel,"montagne du parc,3,1000,brussel,bruxelles-brussel","(4.3602931, 50.8456261)",50.8456261,4.3602931
8937.0,vrijheidstraat,24,9420,erpe-mere,oost-vlaanderen,"vrijheidstraat,24,9420,erpe-mere,oost-vlaanderen","(4.0348294, 50.94037119999999)",50.94037119999999,4.0348294
8938.0,dorp,1,9220,hamme,oost-vlaanderen,"dorp,1,9220,hamme,oost-vlaanderen","(4.1529627, 51.0629234)",51.0629234,4.1529627
8939.0,klinkaertstraat,28,9200,dendermonde,oost-vlaanderen,"klinkaertstraat,28,9200,dendermonde,oost-vlaanderen","(4.021874599999999, 51.0000077)",51.0000077,4.021874599999999
8940.0,meersstraat,8,9160,lokeren,oost-vlaanderen,"meersstraat,8,9160,lokeren,oost-vlaanderen","(3.9964708, 51.1041817)",51.1041817,3.9964708
8941.0,ettelgemsestraat,26,8460,oudenburg,west-vlaanderen,"ettelgemsestraat,26,8460,oudenburg,west-vlaanderen","(3.0098322, 51.183704)",51.183704,3.0098322
8942.0,baarleveldestraat,8,9031,drongen,oost-vlaanderen,"baarleveldestraat,8,9031,drongen,oost-vlaanderen","(3.6240348, 51.0399567)",51.0399567,3.6240348
8943.0,booiebos,5,9031,drongen,oost-vlaanderen,"booiebos,5,9031,drongen,oost-vlaanderen","(3.6024468, 51.0416914)",51.0416914,3.6024468
8944.0,rue des lorrains,63,6200,châtelet,hainaut,"rue des lorrains,63,6200,châtelet,hainaut","(4.5404265, 50.4033293)",50.4033293,4.5404265
8945.0,rue des potiats,31,6200,châtelet,hainaut,"rue des potiats,31,6200,châtelet,hainaut","(4.5192087, 50.388496)",50.388496,4.5192087
8946.0,medialaan,38,1800,vilvoorde,vlaams-brabant,"medialaan,38,1800,vilvoorde,vlaams-brabant","(4.3975146, 50.9146075)",50.9146075,4.3975146
8950.0,woluwedal,18,1932,sint-stevens-woluwe,vlaams-brabant,"woluwedal,18,1932,sint-stevens-woluwe,vlaams-brabant","(4.4511155, 50.8592413)",50.8592413,4.4511155
8951.0,sluisweg,1,1932,sint-stevens-woluwe,vlaams-brabant,"sluisweg,1,1932,sint-stevens-woluwe,vlaams-brabant","(4.450322799999999, 50.8691316)",50.8691316,4.450322799999999
8954.0,route de grandmetz,11,7911,moustier,hainaut,"route de grandmetz,11,7911,moustier,hainaut","(3.6205507, 50.6531662)",50.6531662,3.6205507
8957.0,airport systems brucargo,706,1931,brucargo,vlaams-brabant,"airport systems brucargo,706,1931,brucargo,vlaams-brabant","(4.4574777, 50.9056564)",50.9056564,4.4574777
8958.0,driemasterstraat,86,9000,gent,oost-vlaanderen,"driemasterstraat,86,9000,gent,oost-vlaanderen","(3.7209355, 51.08568380000001)",51.08568380000001,3.7209355
8959.0,esplanadestraat,1,8400,oostende,west-vlaanderen,"esplanadestraat,1,8400,oostende,west-vlaanderen","(2.935839, 51.2279685)",51.2279685,2.935839
8960.0,rue léopold genicot,16,5380,noville-les-bois,namur,"rue léopold genicot,16,5380,noville-les-bois,namur","(4.969961500000001, 50.5345093)",50.5345093,4.969961500000001
8961.0,rue de condé,98,7971,basècles,hainaut,"rue de condé,98,7971,basècles,hainaut","(3.6451522, 50.5183529)",50.5183529,3.6451522
8962.0,rue du cheslé,25,5620,florennes,namur,"rue du cheslé,25,5620,florennes,namur","(4.5975361, 50.2513347)",50.2513347,4.5975361
8964.0,bevrijdingslaan,201,9200,dendermonde,oost-vlaanderen,"bevrijdingslaan,201,9200,dendermonde,oost-vlaanderen","(4.0430122, 51.02067750000001)",51.02067750000001,4.0430122
8965.0,visbeekstraat,24,2300,turnhout,antwerpen,"visbeekstraat,24,2300,turnhout,antwerpen","(4.9125063, 51.3076131)",51.3076131,4.9125063
8966.0,amocolaan,2,2040,antwerpen,antwerpen,"amocolaan,2,2040,antwerpen,antwerpen","(4.2964605, 51.34183059999999)",51.34183059999999,4.2964605
8972.0,stadionplein,4,3600,genk,limburg,"stadionplein,4,3600,genk,limburg","(5.5342015, 51.00498349999999)",51.00498349999999,5.5342015
8974.0,stadionplein,5,3600,genk,limburg,"stadionplein,5,3600,genk,limburg","(5.5286475, 51.0054847)",51.0054847,5.5286475
8977.0,rue chimpisse,6,4210,burdinne,liège,"rue chimpisse,6,4210,burdinne,liège","(5.0787321, 50.5822565)",50.5822565,5.0787321
8979.0,haverheidelaan,24,9140,temse,oost-vlaanderen,"haverheidelaan,24,9140,temse,oost-vlaanderen","(4.2014943, 51.1391556)",51.1391556,4.2014943
8980.0,slachthuislaan,1,1750,lennik,vlaams-brabant,"slachthuislaan,1,1750,lennik,vlaams-brabant","(4.1645967, 50.8026788)",50.8026788,4.1645967
8982.0,route du rond-point,294,6464,forges,hainaut,"route du rond-point,294,6464,forges,hainaut","(4.32792, 50.02576)",50.02576,4.32792
8983.0,route charlemagne,8,6464,forges,hainaut,"route charlemagne,8,6464,forges,hainaut","(4.3781541, 50.0360165)",50.0360165,4.3781541
8984.0,rue rogier,10,6464,forges,hainaut,"rue rogier,10,6464,forges,hainaut","(4.3167916, 50.0491853)",50.0491853,4.3167916
8985.0,route charlemagne,7,6464,forges,hainaut,"route charlemagne,7,6464,forges,hainaut","(4.37692, 50.0363443)",50.0363443,4.37692
8988.0,route charlemagne,5,6464,forges,hainaut,"route charlemagne,5,6464,forges,hainaut","(4.375331399999999, 50.0359219)",50.0359219,4.375331399999999
8989.0,rue de poteaupré,5,6464,forges,hainaut,"rue de poteaupré,5,6464,forges,hainaut","(4.3421084, 49.9886792)",49.9886792,4.3421084
8991.0,rue de poteaupré,4,6464,forges,hainaut,"rue de poteaupré,4,6464,forges,hainaut","(4.3424515, 49.9916844)",49.9916844,4.3424515
8995.0,rue de clabecq,101,6200,châtelet,hainaut,"rue de clabecq,101,6200,châtelet,hainaut","(4.5231027, 50.3947631)",50.3947631,4.5231027
8996.0,koninklijke baan,90,8420,de,west-vlaanderen,"koninklijke baan,90,8420,de,west-vlaanderen","(3.075208, 51.2965438)",51.2965438,3.075208
8998.0,grand-sart,5,4990,lierneux,liège,"grand-sart,5,4990,lierneux,liège","(5.846675299999999, 50.2703894)",50.2703894,5.846675299999999
8999.0,jevigné,21,4990,lierneux,liège,"jevigné,21,4990,lierneux,liège","(5.7686101, 50.2949145)",50.2949145,5.7686101
9000.0,herdavoye,8,4990,lierneux,liège,"herdavoye,8,4990,lierneux,liège","(5.835514, 50.2986949)",50.2986949,5.835514
9001.0,rue de la gare,20,4990,lierneux,liège,"rue de la gare,20,4990,lierneux,liège","(5.794241899999999, 50.2864526)",50.2864526,5.794241899999999
9002.0,rue devant la vaux,2,4990,lierneux,liège,"rue devant la vaux,2,4990,lierneux,liège","(5.8028239, 50.2868124)",50.2868124,5.8028239
9003.0,pleinlaan,2,1050,brussel,bruxelles-brussel,"pleinlaan,2,1050,brussel,bruxelles-brussel","(4.3987979, 50.82321289999999)",50.82321289999999,4.3987979
9005.0,casinoplein,6,8500,kortrijk,west-vlaanderen,"casinoplein,6,8500,kortrijk,west-vlaanderen","(3.262377, 50.825193)",50.825193,3.262377
9007.0,geslecht,1,9111,belsele,oost-vlaanderen,"geslecht,1,9111,belsele,oost-vlaanderen","(4.0861828, 51.1428369)",51.1428369,4.0861828
9008.0,oude heidestraat,72,3740,bilzen,limburg,"oude heidestraat,72,3740,bilzen,limburg","(5.517877500000001, 50.9069724)",50.9069724,5.517877500000001
9010.0,rijksweg,32,2880,bornem,antwerpen,"rijksweg,32,2880,bornem,antwerpen","(4.261625899999999, 51.0958206)",51.0958206,4.261625899999999
9012.0,rue albert 1er,112,7538,vezon,hainaut,"rue albert 1er,112,7538,vezon,hainaut","(3.50869, 50.5700118)",50.5700118,3.50869
9013.0,place j. dejardin,2,4610,beyne-heusay,liège,"place j. dejardin,2,4610,beyne-heusay,liège","(5.6514992, 50.62280560000001)",50.62280560000001,5.6514992
9014.0,rue de la gare,64,4610,beyne-heusay,liège,"rue de la gare,64,4610,beyne-heusay,liège","(5.6490019, 50.6205298)",50.6205298,5.6490019
9016.0,rue chafnay,59,4041,vottem,liège,"rue chafnay,59,4041,vottem,liège","(5.6364595, 50.6439941)",50.6439941,5.6364595
9018.0,rue thil lorrain,3,4800,verviers,liège,"rue thil lorrain,3,4800,verviers,liège","(5.8629484, 50.5951946)",50.5951946,5.8629484
9019.0,avenue du chêne,132,4800,verviers,liège,"avenue du chêne,132,4800,verviers,liège","(5.8663569, 50.5727254)",50.5727254,5.8663569
9020.0,avenue du chêne,128,4800,verviers,liège,"avenue du chêne,128,4800,verviers,liège","(5.8662261, 50.57306920000001)",50.57306920000001,5.8662261
9021.0,rue stint-remy,19,4601,argenteau,liège,"rue stint-remy,19,4601,argenteau,liège","(5.687604599999999, 50.6961555)",50.6961555,5.687604599999999
9022.0,groenbriel,1,9000,gent,oost-vlaanderen,"groenbriel,1,9000,gent,oost-vlaanderen","(3.7215097, 51.0618537)",51.0618537,3.7215097
9023.0,tichelrei,1,9000,gent,oost-vlaanderen,"tichelrei,1,9000,gent,oost-vlaanderen","(3.7215648, 51.0598617)",51.0598617,3.7215648
9025.0,domuslaan,4,2250,olen,antwerpen,"domuslaan,4,2250,olen,antwerpen","(4.874927899999999, 51.1500447)",51.1500447,4.874927899999999
9027.0,boulevard de la plaine,11,1150,bruxelles,bruxelles-brussel,"boulevard de la plaine,11,1150,bruxelles,bruxelles-brussel","(4.392852899999999, 50.8202136)",50.8202136,4.392852899999999
9028.0,rue de namur,185,1060,bruxelles,bruxelles-brussel,"rue de namur,185,1060,bruxelles,bruxelles-brussel","(4.361808900000001, 50.8388102)",50.8388102,4.361808900000001
9029.0,place de la gare 1,1,1420,braine l alleud,brabant wallon,"place de la gare 1,1,1420,braine l alleud,brabant wallon","(4.3756245, 50.6849521)",50.6849521,4.3756245
9030.0,place rené branquart,1,1060,bruxelles,bruxelles-brussel,"place rené branquart,1,1060,bruxelles,bruxelles-brussel","(4.3437338, 50.8288755)",50.8288755,4.3437338
